b'Name of the Restaurants',Country code,City,Day of week,Start time,End time
"b""Barnaby's Cafe""",US,Houston,4,1100,2000
"b""Barnaby's Cafe""",US,Houston,5,1100,2000
"b""Barnaby's Cafe""",US,Houston,0,1100,2200
"b""Barnaby's Cafe""",US,Houston,1,0700,2200
"b""Barnaby's Cafe""",US,Houston,2,0700,2200
"b""Barnaby's Cafe""",US,Houston,3,0700,2200
"b""Barnaby's Cafe""",US,Houston,4,0700,2200
"b""Barnaby's Cafe""",US,Houston,5,0800,2200
"b""Barnaby's Cafe""",US,Houston,6,0800,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,0,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,1,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,2,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,3,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,4,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,5,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,6,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,0,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,1,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,2,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,3,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,4,1100,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,5,0800,2200
"b""Barnaby's Caf\xc3\xa9""",US,Houston,6,0800,2200
b'Barnacle',US,Seattle,2,1600,2200
b'Barnacle',US,Seattle,3,1600,2200
b'Barnacle',US,Seattle,4,1600,2200
b'Barnacle',US,Seattle,5,1600,2200
b'Barnacle',US,Seattle,6,1600,2200
b'Barrafina',GB,London,0,1200,1500
b'Barrafina',GB,London,0,1700,2300
b'Barrafina',GB,London,1,1200,1500
b'Barrafina',GB,London,1,1700,2300
b'Barrafina',GB,London,2,1200,1500
b'Barrafina',GB,London,2,1700,2300
b'Barrafina',GB,London,3,1200,1500
b'Barrafina',GB,London,3,1700,2300
b'Barrafina',GB,London,4,1200,1500
b'Barrafina',GB,London,4,1700,2300
b'Barrafina',GB,London,5,1200,1500
b'Barrafina',GB,London,5,1700,2300
b'Barrafina',GB,London,6,1300,1530
b'Barrafina',GB,London,6,1730,2200
b'Barrafina',GB,London,0,1200,1500
b'Barrafina',GB,London,0,1700,2300
b'Barrafina',GB,London,1,1200,1500
b'Barrafina',GB,London,1,1700,2300
b'Barrafina',GB,London,2,1200,1500
b'Barrafina',GB,London,2,1700,2300
b'Barrafina',GB,London,3,1200,1500
b'Barrafina',GB,London,3,1700,2300
b'Barrafina',GB,London,4,1200,1500
b'Barrafina',GB,London,4,1700,2300
b'Barrafina',GB,London,5,1200,1500
b'Barrafina',GB,London,5,1700,2300
b'Barrafina',GB,London,6,1300,1530
b'Barrafina',GB,London,6,1730,2200
"b""Barrington's""",US,Charlotte,0,1730,2200
"b""Barrington's""",US,Charlotte,1,1730,2200
"b""Barrington's""",US,Charlotte,2,1730,2200
"b""Barrington's""",US,Charlotte,3,1730,2200
"b""Barrington's""",US,Charlotte,4,1730,2300
"b""Barrington's""",US,Charlotte,5,1730,2300
b'Barrio Cafe Gran Reserva',US,Phoenix,1,1100,2200
b'Barrio Cafe Gran Reserva',US,Phoenix,2,1100,2200
b'Barrio Cafe Gran Reserva',US,Phoenix,3,1100,2200
b'Barrio Cafe Gran Reserva',US,Phoenix,4,1100,2230
b'Barrio Cafe Gran Reserva',US,Phoenix,5,1100,2230
b'Barrio Cafe Gran Reserva',US,Phoenix,6,1100,2100
b'Barrio Caf\xc3\xa9',US,Phoenix,1,1100,2200
b'Barrio Caf\xc3\xa9',US,Phoenix,2,1100,2200
b'Barrio Caf\xc3\xa9',US,Phoenix,3,1100,2200
b'Barrio Caf\xc3\xa9',US,Phoenix,4,1100,2230
b'Barrio Caf\xc3\xa9',US,Phoenix,5,1100,2230
b'Barrio Caf\xc3\xa9',US,Phoenix,6,1100,2100
b'Barrio Cellar',AU,Sydney,0,1600,2300
b'Barrio Cellar',AU,Sydney,1,1600,2300
b'Barrio Cellar',AU,Sydney,2,1200,0000
b'Barrio Cellar',AU,Sydney,3,1200,0100
b'Barrio Cellar',AU,Sydney,4,1200,0300
b'Barrio Cellar',AU,Sydney,5,1700,0300
b'Barrio Collective Coffee',AU,Braddon,0,0700,1400
b'Barrio Collective Coffee',AU,Braddon,1,0700,1400
b'Barrio Collective Coffee',AU,Braddon,2,0700,1400
b'Barrio Collective Coffee',AU,Braddon,3,0700,1700
b'Barrio Collective Coffee',AU,Braddon,4,0700,1700
b'Barrio Collective Coffee',AU,Braddon,5,0700,1700
b'Barrio Collective Coffee',AU,Braddon,6,0700,1400
"b""Barry's Pizza""",US,Houston,0,1100,2300
"b""Barry's Pizza""",US,Houston,1,1100,2300
"b""Barry's Pizza""",US,Houston,2,1100,2300
"b""Barry's Pizza""",US,Houston,3,1100,2300
"b""Barry's Pizza""",US,Houston,4,1100,2300
"b""Barry's Pizza""",US,Houston,5,1100,2300
"b""Barry's Pizza""",US,Houston,6,1200,2200
b'Base Pizzeria',US,Phoenix,0,1100,2100
b'Base Pizzeria',US,Phoenix,1,1100,2100
b'Base Pizzeria',US,Phoenix,2,1100,2100
b'Base Pizzeria',US,Phoenix,3,1100,2100
b'Base Pizzeria',US,Phoenix,4,1100,2100
b'Base Pizzeria',US,Phoenix,5,1100,2100
b'Basha Kabab',US,Houston,0,1000,2100
b'Basha Kabab',US,Houston,1,1000,2100
b'Basha Kabab',US,Houston,2,1000,2100
b'Basha Kabab',US,Houston,3,1000,2100
b'Basha Kabab',US,Houston,4,1000,2100
b'Basha Kabab',US,Houston,5,1000,1800
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,0,1100,2200
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,1,1100,2200
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,2,1100,2200
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,3,1100,2200
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,4,1100,2300
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,5,1100,2300
b'Basil Gourmet Pizza & Wine Bar',US,Birmingham,6,1100,2100
b'Basil Thai Cuisine',US,Charlotte,0,1100,1430
b'Basil Thai Cuisine',US,Charlotte,0,1700,2200
b'Basil Thai Cuisine',US,Charlotte,1,1100,1430
b'Basil Thai Cuisine',US,Charlotte,1,1700,2200
b'Basil Thai Cuisine',US,Charlotte,2,1100,1430
b'Basil Thai Cuisine',US,Charlotte,2,1700,2200
b'Basil Thai Cuisine',US,Charlotte,3,1100,1430
b'Basil Thai Cuisine',US,Charlotte,3,1700,2200
b'Basil Thai Cuisine',US,Charlotte,4,1100,1430
b'Basil Thai Cuisine',US,Charlotte,4,1700,2300
b'Basil Thai Cuisine',US,Charlotte,5,1700,2300
b'Basil Thai Cuisine',US,Charlotte,6,1700,2200
b'Basilica',AU,Perth,0,0600,1700
b'Basilica',AU,Perth,1,0600,1700
b'Basilica',AU,Perth,2,0600,1700
b'Basilica',AU,Perth,3,0600,1700
b'Basilica',AU,Perth,4,0600,1700
b'Basket Brothers',AU,Sydney,0,0630,1500
b'Basket Brothers',AU,Sydney,1,0630,1500
b'Basket Brothers',AU,Sydney,2,0630,1500
b'Basket Brothers',AU,Sydney,3,0630,1500
b'Basket Brothers',AU,Sydney,4,0630,1500
b'Basket Brothers',AU,Sydney,5,0630,1400
b'Basket Brothers',AU,Sydney,6,0630,1400
b'Bastille Kitchen',US,Boston,0,1630,0100
b'Bastille Kitchen',US,Boston,1,1630,0100
b'Bastille Kitchen',US,Boston,2,1630,0100
b'Bastille Kitchen',US,Boston,3,1630,0100
b'Bastille Kitchen',US,Boston,4,1630,0100
b'Bastille Kitchen',US,Boston,5,1630,0100
b'Bastille Kitchen',US,Boston,6,1630,0100
b'Bateau',US,Seattle,0,1700,2200
b'Bateau',US,Seattle,1,1700,2200
b'Bateau',US,Seattle,2,1700,2200
b'Bateau',US,Seattle,3,1700,2200
b'Bateau',US,Seattle,4,1700,2200
b'Bateau',US,Seattle,5,1700,2200
b'Bateau',US,Seattle,6,1700,2100
b'Bathers Pavilion Restaurant',AU,Sydney,0,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,1,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,2,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,3,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,4,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,5,0000,1200
b'Bathers Pavilion Restaurant',AU,Sydney,6,0000,1200
b'Battersby',US,Brooklyn,0,1730,2300
b'Battersby',US,Brooklyn,1,1730,2300
b'Battersby',US,Brooklyn,2,1730,2300
b'Battersby',US,Brooklyn,3,1730,2300
b'Battersby',US,Brooklyn,4,1730,2300
b'Battersby',US,Brooklyn,5,1730,2300
b'Battersby',US,Brooklyn,6,1730,2200
b'Battery Park Bar & Lounge',US,Boston,0,1100,0200
b'Battery Park Bar & Lounge',US,Boston,1,1100,0200
b'Battery Park Bar & Lounge',US,Boston,2,1100,0200
b'Battery Park Bar & Lounge',US,Boston,3,1100,0200
b'Battery Park Bar & Lounge',US,Boston,4,1100,0200
b'Battery Park Bar & Lounge',US,Boston,5,1100,0200
b'Battery Park Bar & Lounge',US,Boston,6,1100,0200
b'Battlefield Rest',GB,Glasgow,0,1000,2200
b'Battlefield Rest',GB,Glasgow,1,1000,2200
b'Battlefield Rest',GB,Glasgow,2,1000,2200
b'Battlefield Rest',GB,Glasgow,3,1000,2200
b'Battlefield Rest',GB,Glasgow,4,1000,2200
b'Battlefield Rest',GB,Glasgow,5,1000,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,1,1600,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,2,1600,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,3,1600,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,4,0900,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,5,0900,2200
"b""Baur's Restaurant & Listening Lounge""",US,Denver,6,0900,2200
b'Bavarian Bier Cafe',AU,Sydney,0,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,1,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,2,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,3,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,4,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,5,1100,0000
b'Bavarian Bier Cafe',AU,Sydney,6,1100,0000
"b""Bavette's Bar & Boeuf""",US,Chicago,0,1645,2330
"b""Bavette's Bar & Boeuf""",US,Chicago,1,1645,2330
"b""Bavette's Bar & Boeuf""",US,Chicago,2,1645,2330
"b""Bavette's Bar & Boeuf""",US,Chicago,3,0445,1130
"b""Bavette's Bar & Boeuf""",US,Chicago,4,1645,0030
"b""Bavette's Bar & Boeuf""",US,Chicago,5,1645,0030
"b""Bavette's Bar & Boeuf""",US,Chicago,6,1645,2230
b'Bayou City Seafood and Pasta',US,Houston,0,1100,2100
b'Bayou City Seafood and Pasta',US,Houston,1,1100,2100
b'Bayou City Seafood and Pasta',US,Houston,2,1100,2100
b'Bayou City Seafood and Pasta',US,Houston,3,1100,2100
b'Bayou City Seafood and Pasta',US,Houston,4,1100,2200
b'Bayou City Seafood and Pasta',US,Houston,5,1100,2200
b'Bayou City Seafood and Pasta',US,Houston,6,1100,2100
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,0,1730,2200
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,1,1730,2200
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,2,1730,2200
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,3,1730,2200
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,4,1730,2300
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,5,1730,2300
b'Bazaar Meat by Jos\xc3\xa9 Andr\xc3\xa9s',US,Las Vegas,6,1730,2200
b'BBQ Brothers 10',AU,Melbourne,0,1130,1500
b'BBQ Brothers 10',AU,Melbourne,0,1730,2300
b'BBQ Brothers 10',AU,Melbourne,1,1130,1500
b'BBQ Brothers 10',AU,Melbourne,1,1730,2300
b'BBQ Brothers 10',AU,Melbourne,2,1130,1500
b'BBQ Brothers 10',AU,Melbourne,2,1730,2300
b'BBQ Brothers 10',AU,Melbourne,3,1130,1500
b'BBQ Brothers 10',AU,Melbourne,3,1730,2300
b'BBQ Brothers 10',AU,Melbourne,4,1130,1500
b'BBQ Brothers 10',AU,Melbourne,4,1730,2300
b'BBQ Brothers 10',AU,Melbourne,5,1130,1500
b'BBQ Brothers 10',AU,Melbourne,5,1730,2300
b'BBQ Brothers 10',AU,Melbourne,6,1130,1500
b'BBQ Brothers 10',AU,Melbourne,6,1730,2300
b'BBQ City',AU,Sydney,0,1130,0000
b'BBQ City',AU,Sydney,1,1130,0000
b'BBQ City',AU,Sydney,2,1130,0000
b'BBQ City',AU,Sydney,3,1130,0000
b'BBQ City',AU,Sydney,4,1130,0000
b'BBQ City',AU,Sydney,5,1130,0000
b'BBQ City',AU,Sydney,6,1130,0000
b'BBQ King',AU,Sydney,0,1000,0000
b'BBQ King',AU,Sydney,1,1000,0000
b'BBQ King',AU,Sydney,2,1000,0000
b'BBQ King',AU,Sydney,3,1000,0000
b'BBQ King',AU,Sydney,4,1000,0000
b'BBQ King',AU,Sydney,5,1000,0000
b'BBQ King',AU,Sydney,6,1000,0000
"b""BB's Cafe""",US,Houston,0,1100,0000
"b""BB's Cafe""",US,Houston,1,1100,0000
"b""BB's Cafe""",US,Houston,2,1100,0000
"b""BB's Cafe""",US,Houston,3,1100,0000
"b""BB's Cafe""",US,Houston,4,1100,0000
"b""BB's Cafe""",US,Houston,5,1100,0000
"b""BB's Cafe""",US,Houston,6,1100,0000
"b""BB's Cafe""",US,Houston,0,1100,0000
"b""BB's Cafe""",US,Houston,1,1100,0000
"b""BB's Cafe""",US,Houston,2,1100,0000
"b""BB's Cafe""",US,Houston,3,1100,0200
"b""BB's Cafe""",US,Houston,4,1100,0200
"b""BB's Cafe""",US,Houston,5,1100,0200
"b""BB's Cafe""",US,Houston,6,1100,0000
"b""BB's Cafe""",US,Houston,0,1100,0000
"b""BB's Cafe""",US,Houston,1,1100,0000
"b""BB's Cafe""",US,Houston,2,1100,0000
"b""BB's Cafe""",US,Houston,3,1100,0000
"b""BB's Cafe""",US,Houston,4,1100,0200
"b""BB's Cafe""",US,Houston,5,1100,0200
"b""BB's Cafe""",US,Houston,6,1100,0000
"b""BB's Cafe""",US,Houston,0,0000,0000
"b""BB's Cafe""",US,Houston,1,0000,0000
"b""BB's Cafe""",US,Houston,2,0000,0000
"b""BB's Cafe""",US,Houston,3,0000,0000
"b""BB's Cafe""",US,Houston,4,0000,0000
"b""BB's Cafe""",US,Houston,5,0000,0000
"b""BB's Cafe""",US,Houston,6,0000,0000
"b""B'Churrasco""",AU,Melbourne,2,1800,2300
"b""B'Churrasco""",AU,Melbourne,3,1800,2300
"b""B'Churrasco""",AU,Melbourne,4,1800,0000
"b""B'Churrasco""",AU,Melbourne,5,1800,0000
"b""B'Churrasco""",AU,Melbourne,6,1800,2300
b'BCN Taste & Tradition',US,Houston,1,1730,2200
